"","Date","大辊速度","1号辊轮速度","1号辊间隙","2号辊轮速度","2号辊间隙","3号辊轮速度","3号辊间隙","Forming Roller 辊轮速度","Forming Roller 定型辊间隙","1号冷辊入口温度","2号冷辊入口温度","Item","entry_type","Weight","Sugar","batch","Weight_smoothed"
"4005",2024-06-23 09:54:50,18.7,72.3,0.0953,114.6,0.066,132.5,0.064,159.8,0.063,-15.3,-15.8,"DMLM（绿箭青柠薄荷）",3,35.66,"Sugar",36,35.56
"4006",2024-06-23 09:54:53,18.7,72.3,0.0953,114.6,0.066,132.5,0.064,159.8,0.063,-15.4,-15.8,"DMLM（绿箭青柠薄荷）",3,35.33,"Sugar",36,35.54
"4007",2024-06-23 10:00:38,18.7,72.3,0.0953,114.6,0.066,132.5,0.064,159.8,0.063,-15.4,-15.9,"DMLM（绿箭青柠薄荷）",3,35.35,"Sugar",36,35.524
"4008",2024-06-23 10:00:42,18.7,72.3,0.0953,114.6,0.066,132.5,0.064,159.8,0.063,-15.4,-15.9,"DMLM（绿箭青柠薄荷）",3,35.27,"Sugar",36,35.436
"4009",2024-06-23 10:08:58,18.7,72.3,0.0953,114.6,0.066,132.6,0.064,159.9,0.063,-15.5,-16,"DMLM（绿箭青柠薄荷）",3,35.63,"Sugar",36,35.448
"4010",2024-06-23 10:09:02,18.7,72.3,0.0953,114.6,0.066,132.6,0.064,159.8,0.063,-15.5,-16,"DMLM（绿箭青柠薄荷）",3,35.81,"Sugar",36,35.478
"4011",2024-06-23 10:22:16,18.7,72.3,0.0953,114.6,0.066,132.5,0.064,159.9,0.063,-14.7,-15.2,"DMLM（绿箭青柠薄荷）",3,35.27,"Sugar",36,35.466
"4012",2024-06-23 10:22:20,18.7,72.3,0.0953,114.6,0.066,132.5,0.064,159.8,0.063,-14.7,-15.2,"DMLM（绿箭青柠薄荷）",3,35.57,"Sugar",36,35.51
"4013",2024-06-23 10:30:51,18.7,72.3,0.0953,114.6,0.066,132.5,0.063,159.8,0.062,-14.3,-14.8,"DMLM（绿箭青柠薄荷）",3,35.27,"Sugar",36,35.51
"4014",2024-06-23 10:30:56,18.7,72.3,0.0953,114.6,0.066,132.5,0.063,159.9,0.062,-14.3,-14.8,"DMLM（绿箭青柠薄荷）",3,35.11,"Sugar",36,35.406
"4015",2024-06-23 10:40:37,18.7,72.3,0.0953,114.6,0.066,132.5,0.063,159.8,0.062,-13.7,-14.2,"DMLM（绿箭青柠薄荷）",3,35.67,"Sugar",36,35.378
"4016",2024-06-23 10:40:41,18.7,72.3,0.0953,114.6,0.066,132.5,0.063,159.8,0.062,-13.7,-14.2,"DMLM（绿箭青柠薄荷）",3,35.35,"Sugar",36,35.394
"4017",2024-06-23 10:49:42,18.6,72.3,0.0953,114.6,0.066,132.5,0.063,159.8,0.062,-15.4,-15.9,"DMLM（绿箭青柠薄荷）",3,34.96,"Sugar",36,35.272
"4018",2024-06-23 10:49:48,18.6,72.3,0.0953,114.6,0.066,132.5,0.063,159.8,0.062,-15.5,-16,"DMLM（绿箭青柠薄荷）",3,35.44,"Sugar",36,35.306
"4019",2024-06-23 10:59:37,18.6,72.3,0.0953,114.6,0.066,132.5,0.063,159.8,0.062,-15.1,-15.6,"DMLM（绿箭青柠薄荷）",3,35.07,"Sugar",36,35.298
"4020",2024-06-23 10:59:41,18.6,72.3,0.0953,114.6,0.066,132.5,0.063,159.9,0.062,-15.1,-15.6,"DMLM（绿箭青柠薄荷）",3,35.44,"Sugar",36,35.252
"4021",2024-06-23 11:11:34,18.6,72.3,0.0953,114.6,0.066,132.5,0.063,159.8,0.062,-14.2,-14.7,"DMLM（绿箭青柠薄荷）",3,35.32,"Sugar",36,35.246
"4022",2024-06-23 11:11:39,18.6,72.3,0.0953,114.6,0.066,132.5,0.063,159.8,0.062,-14.2,-14.7,"DMLM（绿箭青柠薄荷）",3,34.92,"Sugar",36,35.238
"4023",2024-06-23 11:20:37,18.6,72.3,0.0953,114.6,0.066,132.5,0.063,159.8,0.062,-13.7,-14.2,"DMLM（绿箭青柠薄荷）",3,35.15,"Sugar",36,35.18
"4024",2024-06-23 11:20:40,18.6,72.3,0.0953,114.6,0.066,132.5,0.063,159.8,0.062,-13.7,-14.2,"DMLM（绿箭青柠薄荷）",3,35.16,"Sugar",36,35.198
"4025",2024-06-23 11:29:39,18.8,73.1,0.0953,115.8,0.066,133.9,0.063,161.5,0.062,-14.2,-14.7,"DMLM（绿箭青柠薄荷）",3,35.41,"Sugar",36,35.192
"4026",2024-06-23 11:29:42,18.8,73.1,0.0953,115.8,0.066,133.9,0.063,161.4,0.062,-14.2,-14.7,"DMLM（绿箭青柠薄荷）",3,35.81,"Sugar",36,35.29
"4027",2024-06-23 11:29:45,18.8,73.1,0.0953,115.8,0.066,133.9,0.063,161.4,0.062,-14.2,-14.7,"DMLM（绿箭青柠薄荷）",3,35.81,"Sugar",36,35.468
"4028",2024-06-23 11:37:09,18.8,73.1,0.0953,115.8,0.066,133.9,0.063,161.5,0.062,-15.4,-15.9,"DMLM（绿箭青柠薄荷）",3,35.46,"Sugar",36,35.53
"4029",2024-06-23 11:37:12,18.8,73.1,0.0953,115.8,0.066,133.9,0.063,161.5,0.062,-15.4,-15.9,"DMLM（绿箭青柠薄荷）",3,35.18,"Sugar",36,35.534
"4030",2024-06-23 11:49:18,18.8,73.1,0.0953,115.8,0.066,133.9,0.063,161.4,0.062,-14.5,-15,"DMLM（绿箭青柠薄荷）",3,35.19,"Sugar",36,35.49
"4031",2024-06-23 11:49:28,18.8,73.1,0.0953,115.8,0.066,133.9,0.063,161.5,0.062,-14.7,-15.2,"DMLM（绿箭青柠薄荷）",3,35.41,"Sugar",36,35.41
"4032",2024-06-23 13:14:03,18.2,73.1,0.0988,115.8,0.066,133.9,0.063,161.5,0.062,-9.6,-10,"DMPY（绿箭金装薄荷）",3,36.01,"Sugar",37,35.45
"4033",2024-06-23 13:14:07,18.2,73.1,0.0988,115.8,0.066,133.9,0.063,161.5,0.062,-9.6,-10,"DMPY（绿箭金装薄荷）",3,36.06,"Sugar",37,35.57
"4034",2024-06-23 13:51:06,18.2,71.6,0.0948,113.5,0.069,131.2,0.064,158.3,0.063,-10.4,-10.9,"DMPY（绿箭金装薄荷）",3,36.13,"Sugar",37,35.76
"4035",2024-06-23 13:51:09,18.2,71.6,0.0949,113.5,0.069,131.2,0.064,158.2,0.063,-10.4,-10.9,"DMPY（绿箭金装薄荷）",3,36.02,"Sugar",37,35.926
"4036",2024-06-23 14:01:03,18.5,72.4,0.0949,114.6,0.063,132.6,0.063,159.8,0.062,-14.1,-14.6,"DMPY（绿箭金装薄荷）",3,35.11,"Sugar",37,35.866
"4037",2024-06-23 14:01:08,18.5,72.3,0.0949,114.6,0.063,132.6,0.063,159.9,0.062,-14.1,-14.6,"DMPY（绿箭金装薄荷）",3,35.33,"Sugar",37,35.73
"4038",2024-06-23 14:11:22,18.5,72.3,0.0949,114.6,0.064,132.6,0.064,159.9,0.061,-15.4,-15.9,"DMPY（绿箭金装薄荷）",3,35.1,"Sugar",37,35.538
"4039",2024-06-23 14:11:27,18.5,72.3,0.0949,114.6,0.064,132.6,0.064,159.8,0.061,-15.5,-16,"DMPY（绿箭金装薄荷）",3,35.43,"Sugar",37,35.398
"4040",2024-06-23 14:27:08,18,70.9,0.0949,112.3,0.064,129.9,0.062,156.7,0.062,-13.5,-14,"DMPY（绿箭金装薄荷）",3,34.81,"Sugar",37,35.156
"4041",2024-06-23 14:27:12,18,70.9,0.0949,112.3,0.064,129.9,0.062,156.7,0.062,-13.5,-14,"DMPY（绿箭金装薄荷）",3,35.5,"Sugar",37,35.234
"4042",2024-06-23 14:37:55,17.8,70.2,0.0949,111.2,0.064,128.6,0.062,155.1,0.062,-13.8,-14.3,"DMPY（绿箭金装薄荷）",3,35.71,"Sugar",37,35.31
"4043",2024-06-23 14:37:59,17.8,70.2,0.0949,111.2,0.064,128.6,0.062,155.1,0.062,-13.8,-14.3,"DMPY（绿箭金装薄荷）",3,34.93,"Sugar",37,35.276
"4044",2024-06-23 14:38:10,17.8,70.2,0.0949,111.2,0.064,128.6,0.062,155.2,0.062,-13.8,-14.3,"DMPY（绿箭金装薄荷）",3,35.5,"Sugar",37,35.29
"4045",2024-06-23 14:38:36,17.8,70.2,0.0949,111.2,0.064,128.6,0.062,155.2,0.062,-13.9,-14.4,"DMPY（绿箭金装薄荷）",3,35.32,"Sugar",37,35.392
"4046",2024-06-23 14:38:43,17.8,70.2,0.0949,111.2,0.064,128.6,0.062,155.1,0.062,-13.8,-14.3,"DMPY（绿箭金装薄荷）",3,34.94,"Sugar",37,35.28
"4047",2024-06-23 14:48:43,18,70.2,0.0949,111.2,0.064,128.6,0.062,155.1,0.062,-13.3,-13.8,"DMPY（绿箭金装薄荷）",3,35.54,"Sugar",37,35.246
"4048",2024-06-23 14:48:48,18,70.2,0.0949,111.2,0.064,128.6,0.062,155.1,0.062,-13.3,-13.8,"DMPY（绿箭金装薄荷）",3,34.91,"Sugar",37,35.242
"4049",2024-06-23 14:58:30,18,70.2,0.0949,111.2,0.064,128.6,0.062,155.1,0.062,-14.1,-14.6,"DMPY（绿箭金装薄荷）",3,35.49,"Sugar",37,35.24
"4050",2024-06-23 14:58:35,18,70.2,0.0949,111.2,0.064,128.6,0.062,155.1,0.062,-14.2,-14.7,"DMPY（绿箭金装薄荷）",3,34.94,"Sugar",37,35.164
"4051",2024-06-23 15:08:08,18,70.2,0.0949,111.2,0.064,128.6,0.062,155.2,0.062,-15,-15.4,"DMPY（绿箭金装薄荷）",3,35.41,"Sugar",37,35.258
"4052",2024-06-23 15:08:12,18,70.2,0.0949,111.2,0.064,128.6,0.062,155.1,0.062,-14.9,-15.4,"DMPY（绿箭金装薄荷）",3,35.4,"Sugar",37,35.23
"4053",2024-06-23 15:17:12,18,70.2,0.0949,111.2,0.064,128.6,0.062,155.1,0.062,-14,-14.5,"DMPY（绿箭金装薄荷）",3,35.36,"Sugar",37,35.32
"4054",2024-06-23 15:17:17,18,70.2,0.0949,111.2,0.064,128.6,0.062,155.1,0.062,-14.1,-14.5,"DMPY（绿箭金装薄荷）",3,34.83,"Sugar",37,35.188
"4055",2024-06-23 15:28:02,18,70.2,0.0949,111.2,0.064,128.6,0.062,155.1,0.062,-13.8,-14.3,"DMPY（绿箭金装薄荷）",3,35.48,"Sugar",37,35.296
"4056",2024-06-23 15:28:06,18,70.2,0.0949,111.2,0.064,128.6,0.062,155.1,0.062,-13.8,-14.3,"DMPY（绿箭金装薄荷）",3,35,"Sugar",37,35.214
"4057",2024-06-23 15:40:22,18,70.2,0.0949,111.2,0.064,128.6,0.062,155.1,0.062,-12.7,-13.8,"DMPY（绿箭金装薄荷）",3,35.24,"Sugar",37,35.182
"4058",2024-06-23 15:40:26,18,70.2,0.0949,111.2,0.064,128.6,0.062,155.1,0.062,-12.2,-13.8,"DMPY（绿箭金装薄荷）",3,35.23,"Sugar",37,35.156
"4059",2024-06-23 15:47:27,18,70.2,0.0949,111.2,0.064,128.6,0.062,155.1,0.062,-14.1,-14.6,"DMPY（绿箭金装薄荷）",3,35.33,"Sugar",37,35.256
"4060",2024-06-23 15:47:31,18,70.2,0.0949,111.2,0.064,128.6,0.062,155.1,0.062,-14.1,-14.6,"DMPY（绿箭金装薄荷）",3,34.97,"Sugar",37,35.154
"4061",2024-06-23 15:57:16,18,70.2,0.0949,111.2,0.064,128.6,0.062,155.1,0.062,-15,-15.5,"DMPY（绿箭金装薄荷）",3,35.38,"Sugar",37,35.23
"4062",2024-06-23 15:57:20,18,70.2,0.0949,111.2,0.064,128.6,0.062,155.1,0.062,-15,-15.5,"DMPY（绿箭金装薄荷）",3,35,"Sugar",37,35.182
"4063",2024-06-23 16:09:58,18,70.2,0.0949,111.2,0.064,128.6,0.062,155.2,0.062,-15.1,-15.6,"DMPY（绿箭金装薄荷）",3,35.35,"Sugar",37,35.206
"4064",2024-06-23 16:10:03,18,70.2,0.0949,111.2,0.064,128.6,0.062,155.2,0.062,-15.1,-15.6,"DMPY（绿箭金装薄荷）",3,35.2,"Sugar",37,35.18
"4065",2024-06-23 16:12:31,18,70.2,0.0949,111.2,0.064,128.6,0.062,155.1,0.062,-14.6,-15.2,"DMPY（绿箭金装薄荷）",3,35.11,"Sugar",37,35.208
"4066",2024-06-23 16:12:36,18,70.2,0.0949,111.2,0.064,128.6,0.062,155.1,0.062,-14.5,-15,"DMPY（绿箭金装薄荷）",3,34.96,"Sugar",37,35.124
"4067",2024-06-23 16:12:43,18,70.2,0.0949,111.2,0.064,128.6,0.062,155.1,0.062,-14.4,-14.9,"DMPY（绿箭金装薄荷）",3,35.12,"Sugar",37,35.148
"4068",2024-06-23 16:19:53,18,70.2,0.0949,111.2,0.064,128.6,0.062,155.1,0.062,-14,-14.5,"DMPY（绿箭金装薄荷）",3,34.89,"Sugar",37,35.056
"4069",2024-06-23 16:19:58,18,70.2,0.0949,111.2,0.064,128.6,0.062,155.1,0.062,-14,-14.5,"DMPY（绿箭金装薄荷）",3,35.25,"Sugar",37,35.066
"4070",2024-06-23 16:20:03,18,70.2,0.0949,111.2,0.064,128.6,0.062,155.2,0.062,-14,-14.5,"DMPY（绿箭金装薄荷）",3,35.25,"Sugar",37,35.094
"4071",2024-06-23 16:26:57,18,70.2,0.0949,111.2,0.065,128.6,0.062,155.2,0.062,-13.9,-14.4,"DMPY（绿箭金装薄荷）",3,34.86,"Sugar",37,35.074
"4072",2024-06-23 16:27:02,18,70.2,0.0949,111.2,0.065,128.6,0.062,155,0.062,-13.9,-14.4,"DMPY（绿箭金装薄荷）",3,35.17,"Sugar",37,35.084
"4073",2024-06-23 16:27:05,18,70.2,0.0949,111.2,0.065,128.6,0.062,155.1,0.062,-13.9,-14.4,"DMPY（绿箭金装薄荷）",3,35.21,"Sugar",37,35.148
"4074",2024-06-23 16:36:57,18,70.2,0.0949,111.2,0.065,128.6,0.062,155.1,0.062,-13.4,-13.8,"DMPY（绿箭金装薄荷）",3,35.19,"Sugar",37,35.136
"4075",2024-06-23 16:41:35,18,70.2,0.0949,111.2,0.065,128.6,0.062,155.2,0.062,-13.4,-13.8,"DMPY（绿箭金装薄荷）",3,35.21,"Sugar",37,35.128
"4076",2024-06-23 16:41:39,18,70.2,0.0949,111.2,0.065,128.6,0.062,155.2,0.062,-13.4,-13.8,"DMPY（绿箭金装薄荷）",3,35.25,"Sugar",37,35.206
"4077",2024-06-23 16:48:16,18,70.2,0.0949,111.2,0.065,128.6,0.062,155.1,0.062,-13.1,-13.5,"DMPY（绿箭金装薄荷）",3,35.16,"Sugar",37,35.204
"4078",2024-06-23 16:48:30,18,70.2,0.0949,111.2,0.065,128.6,0.062,155.1,0.062,-13.2,-13.7,"DMPY（绿箭金装薄荷）",3,35.23,"Sugar",37,35.208
"4079",2024-06-23 17:02:02,18,70.2,0.0949,111.2,0.065,128.6,0.062,155.1,0.062,-14,-14.5,"DMPY（绿箭金装薄荷）",3,34.98,"Sugar",37,35.166
"4080",2024-06-23 17:02:04,18,70.2,0.0949,111.2,0.065,128.6,0.062,155.1,0.062,-13.9,-14.5,"DMPY（绿箭金装薄荷）",3,35.32,"Sugar",37,35.188
"4081",2024-06-23 17:02:08,18,70.2,0.0949,111.2,0.065,128.6,0.062,155.1,0.062,-13.8,-14.4,"DMPY（绿箭金装薄荷）",3,35.05,"Sugar",37,35.148
"4082",2024-06-23 17:02:16,18,70.2,0.0949,111.2,0.065,128.6,0.062,155.2,0.062,-13.8,-14.3,"DMPY（绿箭金装薄荷）",3,35.3,"Sugar",37,35.176
"4083",2024-06-23 17:10:43,18,70.2,0.0949,111.2,0.065,128.6,0.062,155.1,0.062,-13.8,-14.3,"DMPY（绿箭金装薄荷）",3,35.08,"Sugar",37,35.146
"4084",2024-06-23 17:10:45,18,70.2,0.0949,111.2,0.065,128.6,0.062,155.1,0.062,-13.8,-14.3,"DMPY（绿箭金装薄荷）",3,35.22,"Sugar",37,35.194
"4085",2024-06-23 17:10:49,18,70.2,0.0949,111.2,0.065,128.6,0.062,155.1,0.062,-13.8,-14.3,"DMPY（绿箭金装薄荷）",3,35.19,"Sugar",37,35.168
"4086",2024-06-23 17:18:13,18,70.2,0.0949,111.2,0.065,128.6,0.062,155.1,0.062,-13.6,-14.1,"DMPY（绿箭金装薄荷）",3,35.09,"Sugar",37,35.176
"4087",2024-06-23 17:18:15,18,70.2,0.0949,111.2,0.065,128.6,0.062,155.2,0.062,-13.6,-14.1,"DMPY（绿箭金装薄荷）",3,35.17,"Sugar",37,35.15
"4088",2024-06-23 17:18:20,18,70.2,0.0949,111.2,0.065,128.6,0.062,155.1,0.062,-13.6,-14.1,"DMPY（绿箭金装薄荷）",3,35.18,"Sugar",37,35.17
"4089",2024-06-23 17:31:11,18,70.2,0.0949,111.2,0.065,128.6,0.062,155.2,0.062,-13.5,-13.9,"DMPY（绿箭金装薄荷）",3,35.28,"Sugar",37,35.182
"4090",2024-06-23 17:31:14,18,70.2,0.0949,111.2,0.065,128.6,0.062,155.1,0.062,-13.5,-13.9,"DMPY（绿箭金装薄荷）",3,35.61,"Sugar",37,35.266
"4091",2024-06-23 18:19:05,16.6,69.5,0.0948,111.2,0.065,128.6,0.063,155.1,0.066,-9.1,-12.8,"DMPY（绿箭金装薄荷）",3,36.09,"Sugar",37,35.466
"4092",2024-06-23 18:19:19,16.6,69.5,0.0948,111.2,0.065,128.6,0.063,155.1,0.066,-9.1,-12.7,"DMPY（绿箭金装薄荷）",3,35.97,"Sugar",37,35.626
"4093",2024-06-23 18:19:26,17.1,69.5,0.0948,111.2,0.065,128.6,0.063,155.1,0.066,-9.1,-12.7,"DMPY（绿箭金装薄荷）",3,35.28,"Sugar",37,35.646
"4094",2024-06-23 18:19:33,17.8,69.5,0.0948,111.2,0.065,128.6,0.063,155.1,0.066,-9,-12.7,"DMPY（绿箭金装薄荷）",3,35.25,"Sugar",37,35.64
"4095",2024-06-23 18:27:07,18,70.2,0.0948,111.2,0.065,128.6,0.063,155.1,0.06,-13.7,-14.1,"DMPY（绿箭金装薄荷）",3,35.22,"Sugar",37,35.562
"4096",2024-06-23 18:27:12,18,70.2,0.0948,111.2,0.065,128.6,0.063,155.1,0.06,-13.7,-14.1,"DMPY（绿箭金装薄荷）",3,35.42,"Sugar",37,35.428
"4097",2024-06-23 18:38:12,18,70.2,0.0948,111.2,0.065,128.6,0.063,155.1,0.06,-15,-15.5,"DMPY（绿箭金装薄荷）",3,35.56,"Sugar",37,35.346
"4098",2024-06-23 18:38:23,18,70.2,0.0948,111.2,0.065,128.6,0.063,155.1,0.06,-15,-15.4,"DMPY（绿箭金装薄荷）",3,35.7,"Sugar",37,35.43
"4099",2024-06-23 18:38:29,18,70.2,0.0948,111.2,0.065,128.6,0.063,155.1,0.06,-15,-15.5,"DMPY（绿箭金装薄荷）",3,35.54,"Sugar",37,35.488
"4100",2024-06-23 18:55:38,18.3,70.2,0.0948,111.2,0.065,128.6,0.063,155.1,0.06,-13.7,-14.2,"DMPY（绿箭金装薄荷）",3,35.22,"Sugar",37,35.488
"4101",2024-06-23 18:55:42,18.3,70.2,0.0948,111.2,0.065,128.6,0.063,155.1,0.06,-13.7,-14.2,"DMPY（绿箭金装薄荷）",3,35.43,"Sugar",37,35.49
"4102",2024-06-23 18:57:58,18.3,70.2,0.0948,111.2,0.065,128.6,0.063,155.1,0.06,-13.6,-14.1,"DMPY（绿箭金装薄荷）",3,35.3,"Sugar",37,35.438
"4103",2024-06-23 18:58:03,18.3,70.2,0.0948,111.2,0.065,128.6,0.063,155.1,0.06,-13.6,-14.1,"DMPY（绿箭金装薄荷）",3,35.39,"Sugar",37,35.376
"4104",2024-06-23 19:07:30,18.3,70.2,0.0948,111.2,0.065,128.6,0.063,155.1,0.06,-13.5,-14,"DMPY（绿箭金装薄荷）",3,34.87,"Sugar",37,35.242
"4105",2024-06-23 19:07:35,18.3,70.2,0.0948,111.2,0.065,128.6,0.063,155.2,0.06,-13.5,-14,"DMPY（绿箭金装薄荷）",3,35.18,"Sugar",37,35.234
"4106",2024-06-23 19:07:41,18.3,70.2,0.0948,111.2,0.065,128.6,0.063,155.1,0.06,-13.5,-14,"DMPY（绿箭金装薄荷）",3,35.18,"Sugar",37,35.184
"4107",2024-06-23 19:21:32,18.3,70.2,0.0948,111.2,0.065,128.6,0.063,155.1,0.06,-14.8,-15.3,"DMPY（绿箭金装薄荷）",3,34.93,"Sugar",37,35.11
"4108",2024-06-23 19:21:36,18.3,70.2,0.0948,111.2,0.065,128.6,0.063,155.1,0.06,-14.8,-15.3,"DMPY（绿箭金装薄荷）",3,35.16,"Sugar",37,35.064
"4109",2024-06-23 19:21:41,18.3,70.2,0.0948,111.2,0.065,128.6,0.063,155.2,0.06,-14.8,-15.3,"DMPY（绿箭金装薄荷）",3,35.13,"Sugar",37,35.116
"4110",2024-06-23 19:26:46,18.3,70.2,0.0948,111.2,0.065,128.6,0.063,155.1,0.06,-14.8,-15.3,"DMPY（绿箭金装薄荷）",3,35.58,"Sugar",37,35.196
"4111",2024-06-23 19:26:52,18.3,70.2,0.0948,111.2,0.065,128.6,0.063,155.1,0.06,-14.8,-15.3,"DMPY（绿箭金装薄荷）",3,35.72,"Sugar",37,35.304
"4112",2024-06-23 19:38:11,18.3,70.2,0.0948,111.2,0.065,128.6,0.063,155.1,0.06,-14,-14.5,"DMPY（绿箭金装薄荷）",3,35.33,"Sugar",37,35.384
"4113",2024-06-23 19:38:15,18.3,70.2,0.0948,111.2,0.065,128.6,0.063,155.1,0.06,-14,-14.5,"DMPY（绿箭金装薄荷）",3,35.49,"Sugar",37,35.45
"4114",2024-06-23 19:48:08,18.3,70.2,0.0948,111.2,0.065,128.6,0.063,155.1,0.06,-13.5,-14,"DMPY（绿箭金装薄荷）",3,35.29,"Sugar",37,35.482
"4115",2024-06-23 19:48:11,18.3,70.2,0.0948,111.2,0.065,128.6,0.063,155.1,0.06,-13.5,-14,"DMPY（绿箭金装薄荷）",3,35.51,"Sugar",37,35.468
"4116",2024-06-23 19:48:14,18.3,70.2,0.0948,111.2,0.065,128.6,0.063,155.1,0.06,-13.5,-14,"DMPY（绿箭金装薄荷）",3,35.3,"Sugar",37,35.384
"4117",2024-06-23 19:49:18,18.3,70.2,0.0948,111.2,0.065,128.6,0.063,155.2,0.06,-13.6,-14.1,"DMPY（绿箭金装薄荷）",3,35.3,"Sugar",37,35.378
"4118",2024-06-23 19:50:05,18.3,70.2,0.0948,111.2,0.065,128.6,0.063,155.1,0.06,-13.6,-14.1,"DMPY（绿箭金装薄荷）",3,35.3,"Sugar",37,35.34
"4119",2024-06-23 19:55:06,18.3,70.2,0.0948,111.2,0.065,128.6,0.063,155.1,0.06,-13.1,-13.6,"DMPY（绿箭金装薄荷）",3,35.04,"Sugar",37,35.29
"4120",2024-06-23 19:55:10,18.3,70.2,0.0948,111.2,0.065,128.6,0.063,155.2,0.06,-13.2,-13.6,"DMPY（绿箭金装薄荷）",3,34.96,"Sugar",37,35.18
"4121",2024-06-23 19:55:13,18.3,70.2,0.0948,111.2,0.065,128.6,0.063,155.1,0.06,-13.2,-13.6,"DMPY（绿箭金装薄荷）",3,35.03,"Sugar",37,35.126
"4122",2024-06-23 19:55:17,18.3,70.2,0.0948,111.2,0.065,128.6,0.063,155.1,0.06,-13.2,-13.6,"DMPY（绿箭金装薄荷）",3,34.92,"Sugar",37,35.05
"4123",2024-06-23 19:55:47,18.3,70.2,0.0948,111.2,0.065,128.6,0.063,155.1,0.06,-13.2,-13.7,"DMPY（绿箭金装薄荷）",3,35.13,"Sugar",37,35.016
"4124",2024-06-23 19:55:51,18.3,70.2,0.0948,111.2,0.065,128.6,0.063,155.1,0.06,-13.3,-13.7,"DMPY（绿箭金装薄荷）",3,35.22,"Sugar",37,35.052
"4125",2024-06-23 19:56:26,18.3,70.2,0.0948,111.2,0.065,128.6,0.063,155.1,0.06,-13.3,-13.8,"DMPY（绿箭金装薄荷）",3,35.29,"Sugar",37,35.118
"4126",2024-06-23 20:06:27,18.5,70.9,0.0948,112.3,0.065,129.9,0.063,156.7,0.06,-15.2,-15.7,"DMPY（绿箭金装薄荷）",3,34.92,"Sugar",37,35.096
"4127",2024-06-23 20:06:29,18.5,70.9,0.0948,112.3,0.065,129.9,0.063,156.7,0.06,-15.2,-15.7,"DMPY（绿箭金装薄荷）",3,35.17,"Sugar",37,35.146
"4128",2024-06-23 20:06:33,18.5,70.9,0.0948,112.3,0.065,129.9,0.063,156.6,0.06,-15.2,-15.6,"DMPY（绿箭金装薄荷）",3,35.23,"Sugar",37,35.166
"4129",2024-06-23 20:06:37,18.5,70.9,0.0948,112.3,0.065,129.9,0.063,156.6,0.06,-15.1,-15.6,"DMPY（绿箭金装薄荷）",3,35.21,"Sugar",37,35.164
"4130",2024-06-23 20:17:16,18.5,70.9,0.0948,112.3,0.065,129.9,0.063,156.7,0.06,-14.1,-14.6,"DMPY（绿箭金装薄荷）",3,35.34,"Sugar",37,35.174
"4131",2024-06-23 20:17:21,18.5,70.9,0.0948,112.3,0.065,129.9,0.063,156.7,0.06,-14.2,-14.6,"DMPY（绿箭金装薄荷）",3,35.61,"Sugar",37,35.312
"4132",2024-06-23 20:29:13,18.5,70.9,0.0948,112.3,0.065,129.9,0.063,156.7,0.06,-13.9,-14.4,"DMPY（绿箭金装薄荷）",3,35.1,"Sugar",37,35.298
"4133",2024-06-23 20:29:18,18.5,70.9,0.0948,112.3,0.065,129.9,0.063,156.7,0.06,-13.9,-14.4,"DMPY（绿箭金装薄荷）",3,35.03,"Sugar",37,35.258
"4134",2024-06-23 20:29:21,18.5,70.9,0.0948,112.3,0.065,129.9,0.063,156.6,0.06,-13.9,-14.4,"DMPY（绿箭金装薄荷）",3,35.1,"Sugar",37,35.236
"4135",2024-06-23 20:29:25,18.5,70.9,0.0948,112.3,0.065,129.9,0.063,156.7,0.06,-13.9,-14.4,"DMPY（绿箭金装薄荷）",3,35.04,"Sugar",37,35.176
"4136",2024-06-23 20:29:29,18.5,70.9,0.0948,112.3,0.065,129.9,0.063,156.7,0.06,-13.9,-14.4,"DMPY（绿箭金装薄荷）",3,35.39,"Sugar",37,35.132
"4137",2024-06-23 20:29:32,18.5,70.9,0.0948,112.3,0.065,129.9,0.063,156.6,0.06,-13.9,-14.4,"DMPY（绿箭金装薄荷）",3,35.12,"Sugar",37,35.136
"4138",2024-06-23 20:37:29,18.5,70.9,0.0948,112.3,0.065,129.9,0.063,156.6,0.06,-13.6,-14.1,"DMPY（绿箭金装薄荷）",3,35.28,"Sugar",37,35.186
"4139",2024-06-23 20:37:32,18.5,70.9,0.0948,112.3,0.065,129.9,0.063,156.7,0.06,-13.6,-14.1,"DMPY（绿箭金装薄荷）",3,35.34,"Sugar",37,35.234
"4140",2024-06-23 20:49:39,18.5,70.9,0.0948,112.4,0.065,129.9,0.063,156.6,0.06,-14.5,-15,"DMPY（绿箭金装薄荷）",3,35.42,"Sugar",37,35.31
"4141",2024-06-23 20:49:42,18.5,70.9,0.0948,112.3,0.065,129.9,0.063,156.6,0.06,-14.6,-15,"DMPY（绿箭金装薄荷）",3,35.19,"Sugar",37,35.27
"4142",2024-06-23 20:49:46,18.5,70.9,0.0948,112.3,0.065,129.9,0.063,156.6,0.06,-14.6,-15.1,"DMPY（绿箭金装薄荷）",3,35.4,"Sugar",37,35.326
"4143",2024-06-23 20:57:57,18.5,70.9,0.0948,112.3,0.065,129.9,0.063,156.6,0.06,-15.1,-15.6,"DMPY（绿箭金装薄荷）",3,34.89,"Sugar",37,35.248
"4144",2024-06-23 20:58:00,18.5,70.9,0.0948,112.3,0.065,129.9,0.063,156.7,0.06,-15.1,-15.6,"DMPY（绿箭金装薄荷）",3,35.15,"Sugar",37,35.21
