Tag,TS,Value
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_RealValue,2024-08-13 13:42:06.121 +08:00,40.16
SFBMix.PLC_BOSCH EXTRUDER.EXT_PH_Pressure,2024-08-13 13:42:06.121 +08:00,3.4586954
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue1,2024-08-13 13:42:06.121 +08:00,51.28174
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_SP,2024-08-13 13:42:06.121 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_RealValue,2024-08-13 13:42:06.121 +08:00,40.27
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2OutletTemp,2024-08-13 13:42:06.480 +08:00,-14.120369
CG_Sheeting.CG_Sheeting.Variables.rGumExtruderExitGumTemp,2024-08-13 13:42:06.480 +08:00,47.26852
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,2024-08-13 13:42:06.480 +08:00,37.774883
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempLeft,2024-08-13 13:42:06.480 +08:00,23.885996
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,2024-08-13 13:42:06.480 +08:00,-15.410881
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempRight,2024-08-13 13:42:06.480 +08:00,23.488136
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2InletTemp,2024-08-13 13:42:06.480 +08:00,-15.960648
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1OutletTemp,2024-08-13 13:42:06.480 +08:00,-13.425926
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rChillerSetpoint,2024-08-13 13:42:06.480 +08:00,-15
CG STI.CG STI.LoafGum.LoafGum01MaxTemp,2024-08-13 13:42:07.056 +08:00,44.83139
CG STI.CG STI.LoafGum.LoafGum01MinTemp,2024-08-13 13:42:07.056 +08:00,21.375214
CG STI.CG STI.LoafGum.LoafGum01AverageTemp,2024-08-13 13:42:07.056 +08:00,31.570251
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_SP,2024-08-13 13:42:07.095 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_SP,2024-08-13 13:42:07.095 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue2,2024-08-13 13:42:07.095 +08:00,4.105957
SFBMix.PLC_BOSCH EXTRUDER.EXT_PH_Pressure,2024-08-13 13:42:07.095 +08:00,3.5474539
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_SP,2024-08-13 13:42:07.095 +08:00,50
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_SP,2024-08-13 13:42:07.095 +08:00,51.308002
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_RealValue,2024-08-13 13:42:07.095 +08:00,50.18
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue1,2024-08-13 13:42:07.095 +08:00,51.324463
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_RealValue,2024-08-13 13:42:07.095 +08:00,40.33
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_RealValue,2024-08-13 13:42:07.095 +08:00,40.22
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rChillerSetpoint,2024-08-13 13:42:07.562 +08:00,-15
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,2024-08-13 13:42:07.562 +08:00,-15.410881
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,2024-08-13 13:42:07.562 +08:00,37.76765
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1OutletTemp,2024-08-13 13:42:07.562 +08:00,-13.425926
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2InletTemp,2024-08-13 13:42:07.562 +08:00,-15.960648
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempLeft,2024-08-13 13:42:07.562 +08:00,22.887732
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempRight,2024-08-13 13:42:07.562 +08:00,23.292824
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2OutletTemp,2024-08-13 13:42:07.562 +08:00,-14.120369
CG_Sheeting.CG_Sheeting.Variables.rGumExtruderExitGumTemp,2024-08-13 13:42:07.563 +08:00,47.22222
CG STI.CG STI.LoafGum.LoafGum01AverageTemp,2024-08-13 13:42:08.066 +08:00,24.219421
CG STI.CG STI.LoafGum.LoafGum01MinTemp,2024-08-13 13:42:08.066 +08:00,21.279266
CG STI.CG STI.LoafGum.LoafGum01MaxTemp,2024-08-13 13:42:08.066 +08:00,43.16751
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_SP,2024-08-13 13:42:08.110 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue2,2024-08-13 13:42:08.110 +08:00,4.1035156
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_RealValue,2024-08-13 13:42:08.110 +08:00,50.18
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_RealValue,2024-08-13 13:42:08.110 +08:00,40.27
SFBMix.PLC_BOSCH EXTRUDER.EXT_PH_Pressure,2024-08-13 13:42:08.110 +08:00,3.5474539
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_SP,2024-08-13 13:42:08.110 +08:00,50
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_RealValue,2024-08-13 13:42:08.110 +08:00,40.22
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_SP,2024-08-13 13:42:08.110 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue1,2024-08-13 13:42:08.110 +08:00,51.293945
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_SP,2024-08-13 13:42:08.110 +08:00,51.308002
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,2024-08-13 13:42:08.387 +08:00,-15.410881
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1OutletTemp,2024-08-13 13:42:08.387 +08:00,-13.425926
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,2024-08-13 13:42:08.387 +08:00,37.883392
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2InletTemp,2024-08-13 13:42:08.387 +08:00,-15.960648
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2OutletTemp,2024-08-13 13:42:08.387 +08:00,-14.134838
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempLeft,2024-08-13 13:42:08.387 +08:00,22.786457
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempRight,2024-08-13 13:42:08.387 +08:00,22.800926
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rChillerSetpoint,2024-08-13 13:42:08.387 +08:00,-15
CG_Sheeting.CG_Sheeting.Variables.rGumExtruderExitGumTemp,2024-08-13 13:42:08.387 +08:00,47.15278
CG STI.CG STI.LoafGum.LoafGum01AverageTemp,2024-08-13 13:42:09.061 +08:00,23.48468
CG STI.CG STI.LoafGum.LoafGum01MinTemp,2024-08-13 13:42:09.061 +08:00,21.247284
CG STI.CG STI.LoafGum.LoafGum01MaxTemp,2024-08-13 13:42:09.061 +08:00,24.95401
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_RealValue,2024-08-13 13:42:09.123 +08:00,40.22
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_SP,2024-08-13 13:42:09.124 +08:00,50
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_SP,2024-08-13 13:42:09.124 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_SP,2024-08-13 13:42:09.124 +08:00,51.308002
SFBMix.PLC_BOSCH EXTRUDER.EXT_PH_Pressure,2024-08-13 13:42:09.124 +08:00,3.517868
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue2,2024-08-13 13:42:09.124 +08:00,4.1064453
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_SP,2024-08-13 13:42:09.124 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_RealValue,2024-08-13 13:42:09.124 +08:00,40.33
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_RealValue,2024-08-13 13:42:09.124 +08:00,50.23
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue1,2024-08-13 13:42:09.124 +08:00,51.330566
CG_Sheeting.CG_Sheeting.Variables.rGumExtruderExitGumTemp,2024-08-13 13:42:09.468 +08:00,47.28009
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,2024-08-13 13:42:09.468 +08:00,37.883392
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1OutletTemp,2024-08-13 13:42:09.468 +08:00,-13.425926
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2InletTemp,2024-08-13 13:42:09.468 +08:00,-15.960648
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2OutletTemp,2024-08-13 13:42:09.468 +08:00,-14.134838
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempLeft,2024-08-13 13:42:09.468 +08:00,23.488136
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rChillerSetpoint,2024-08-13 13:42:09.468 +08:00,-15
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempRight,2024-08-13 13:42:09.468 +08:00,22.902199
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,2024-08-13 13:42:09.468 +08:00,-15.4398155
CG STI.CG STI.LoafGum.LoafGum01MinTemp,2024-08-13 13:42:10.065 +08:00,21.087402
CG STI.CG STI.LoafGum.LoafGum01MaxTemp,2024-08-13 13:42:10.065 +08:00,26.199127
CG STI.CG STI.LoafGum.LoafGum01AverageTemp,2024-08-13 13:42:10.065 +08:00,23.516632
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_RealValue,2024-08-13 13:42:10.148 +08:00,40.27
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_RealValue,2024-08-13 13:42:10.149 +08:00,40.33
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_RealValue,2024-08-13 13:42:10.149 +08:00,50.23
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_SP,2024-08-13 13:42:10.149 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.EXT_PH_Pressure,2024-08-13 13:42:10.149 +08:00,3.6066265
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_SP,2024-08-13 13:42:10.149 +08:00,51.308002
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_SP,2024-08-13 13:42:10.149 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue2,2024-08-13 13:42:10.149 +08:00,4.102539
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_SP,2024-08-13 13:42:10.149 +08:00,50
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue1,2024-08-13 13:42:10.149 +08:00,51.28174
CG_Sheeting.CG_Sheeting.Variables.rGumExtruderExitGumTemp,2024-08-13 13:42:10.333 +08:00,47.256947
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,2024-08-13 13:42:10.333 +08:00,37.774883
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2InletTemp,2024-08-13 13:42:10.333 +08:00,-15.960648
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,2024-08-13 13:42:10.333 +08:00,-15.4398155
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1OutletTemp,2024-08-13 13:42:10.333 +08:00,-13.425926
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempLeft,2024-08-13 13:42:10.333 +08:00,23.191551
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempRight,2024-08-13 13:42:10.333 +08:00,23.292824
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2OutletTemp,2024-08-13 13:42:10.333 +08:00,-14.134838
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rChillerSetpoint,2024-08-13 13:42:10.531 +08:00,-15
CG STI.CG STI.LoafGum.LoafGum01AverageTemp,2024-08-13 13:42:11.064 +08:00,23.48468
CG STI.CG STI.LoafGum.LoafGum01MinTemp,2024-08-13 13:42:11.064 +08:00,21.215332
CG STI.CG STI.LoafGum.LoafGum01MaxTemp,2024-08-13 13:42:11.064 +08:00,25.464905
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_RealValue,2024-08-13 13:42:11.105 +08:00,50.23
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_RealValue,2024-08-13 13:42:11.105 +08:00,40.22
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue1,2024-08-13 13:42:11.105 +08:00,51.330566
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_RealValue,2024-08-13 13:42:11.105 +08:00,40.33
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_SP,2024-08-13 13:42:11.106 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue2,2024-08-13 13:42:11.106 +08:00,4.1064453
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_SP,2024-08-13 13:42:11.106 +08:00,51.308002
SFBMix.PLC_BOSCH EXTRUDER.EXT_PH_Pressure,2024-08-13 13:42:11.106 +08:00,3.6657991
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_SP,2024-08-13 13:42:11.106 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_SP,2024-08-13 13:42:11.106 +08:00,50
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,2024-08-13 13:42:11.375 +08:00,-15.4398155
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2InletTemp,2024-08-13 13:42:11.375 +08:00,-15.960648
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,2024-08-13 13:42:11.375 +08:00,37.883392
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1OutletTemp,2024-08-13 13:42:11.375 +08:00,-13.425926
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempRight,2024-08-13 13:42:11.375 +08:00,23.596643
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempLeft,2024-08-13 13:42:11.375 +08:00,23.292824
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2OutletTemp,2024-08-13 13:42:11.375 +08:00,-14.120369
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rChillerSetpoint,2024-08-13 13:42:11.583 +08:00,-15
CG_Sheeting.CG_Sheeting.Variables.rGumExtruderExitGumTemp,2024-08-13 13:42:11.583 +08:00,47.28009
CG STI.CG STI.LoafGum.LoafGum01AverageTemp,2024-08-13 13:42:12.069 +08:00,23.516632
CG STI.CG STI.LoafGum.LoafGum01MinTemp,2024-08-13 13:42:12.069 +08:00,21.151367
CG STI.CG STI.LoafGum.LoafGum01MaxTemp,2024-08-13 13:42:12.069 +08:00,25.36908
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_RealValue,2024-08-13 13:42:12.119 +08:00,40.22
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_RealValue,2024-08-13 13:42:12.119 +08:00,50.23
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue1,2024-08-13 13:42:12.119 +08:00,51.25122
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_SP,2024-08-13 13:42:12.119 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_RealValue,2024-08-13 13:42:12.119 +08:00,40.44
SFBMix.PLC_BOSCH EXTRUDER.EXT_PH_Pressure,2024-08-13 13:42:12.119 +08:00,3.517868
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue2,2024-08-13 13:42:12.119 +08:00,4.1000977
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_SP,2024-08-13 13:42:12.119 +08:00,50
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_SP,2024-08-13 13:42:12.119 +08:00,51.308002
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_SP,2024-08-13 13:42:12.119 +08:00,40
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2InletTemp,2024-08-13 13:42:12.255 +08:00,-15.960648
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempLeft,2024-08-13 13:42:12.255 +08:00,23.394098
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,2024-08-13 13:42:12.255 +08:00,-15.4398155
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempRight,2024-08-13 13:42:12.255 +08:00,23.842592
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,2024-08-13 13:42:12.255 +08:00,37.883392
CG_Sheeting.CG_Sheeting.Variables.rGumExtruderExitGumTemp,2024-08-13 13:42:12.463 +08:00,47.233795
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rChillerSetpoint,2024-08-13 13:42:12.463 +08:00,-15
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1OutletTemp,2024-08-13 13:42:12.463 +08:00,-13.425926
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2OutletTemp,2024-08-13 13:42:12.463 +08:00,-14.120369
CG STI.CG STI.LoafGum.LoafGum01MinTemp,2024-08-13 13:42:13.071 +08:00,21.343231
CG STI.CG STI.LoafGum.LoafGum01AverageTemp,2024-08-13 13:42:13.071 +08:00,23.548553
CG STI.CG STI.LoafGum.LoafGum01MaxTemp,2024-08-13 13:42:13.071 +08:00,25.081726
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_SP,2024-08-13 13:42:13.146 +08:00,51.308002
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_SP,2024-08-13 13:42:13.146 +08:00,50
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_RealValue,2024-08-13 13:42:13.146 +08:00,50.23
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_RealValue,2024-08-13 13:42:13.146 +08:00,40.33
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_SP,2024-08-13 13:42:13.146 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue1,2024-08-13 13:42:13.146 +08:00,51.324463
SFBMix.PLC_BOSCH EXTRUDER.EXT_PH_Pressure,2024-08-13 13:42:13.146 +08:00,3.5474539
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue2,2024-08-13 13:42:13.146 +08:00,4.105957
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_SP,2024-08-13 13:42:13.146 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_RealValue,2024-08-13 13:42:13.146 +08:00,40.22
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempLeft,2024-08-13 13:42:13.511 +08:00,24.31279
CG_Sheeting.CG_Sheeting.Variables.rGumExtruderExitGumTemp,2024-08-13 13:42:13.511 +08:00,47.34954
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rChillerSetpoint,2024-08-13 13:42:13.511 +08:00,-15
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2InletTemp,2024-08-13 13:42:13.511 +08:00,-15.960648
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,2024-08-13 13:42:13.511 +08:00,37.774883
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,2024-08-13 13:42:13.511 +08:00,-15.4398155
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1OutletTemp,2024-08-13 13:42:13.511 +08:00,-13.425926
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2OutletTemp,2024-08-13 13:42:13.511 +08:00,-14.120369
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempRight,2024-08-13 13:42:13.511 +08:00,23.191551
CG STI.CG STI.LoafGum.LoafGum01AverageTemp,2024-08-13 13:42:14.063 +08:00,23.516632
CG STI.CG STI.LoafGum.LoafGum01MaxTemp,2024-08-13 13:42:14.063 +08:00,25.879913
CG STI.CG STI.LoafGum.LoafGum01MinTemp,2024-08-13 13:42:14.063 +08:00,21.279266
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_SP,2024-08-13 13:42:14.102 +08:00,50
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_SP,2024-08-13 13:42:14.102 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue1,2024-08-13 13:42:14.102 +08:00,51.28784
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_RealValue,2024-08-13 13:42:14.102 +08:00,50.18
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_SP,2024-08-13 13:42:14.102 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_SP,2024-08-13 13:42:14.102 +08:00,51.308002
SFBMix.PLC_BOSCH EXTRUDER.EXT_PH_Pressure,2024-08-13 13:42:14.102 +08:00,3.5770397
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue2,2024-08-13 13:42:14.102 +08:00,4.1030273
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_RealValue,2024-08-13 13:42:14.102 +08:00,40.27
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_RealValue,2024-08-13 13:42:14.102 +08:00,40.44
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2OutletTemp,2024-08-13 13:42:14.163 +08:00,-14.120369
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempLeft,2024-08-13 13:42:14.163 +08:00,24.305555
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,2024-08-13 13:42:14.163 +08:00,37.774883
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2InletTemp,2024-08-13 13:42:14.163 +08:00,-15.960648
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,2024-08-13 13:42:14.163 +08:00,-15.4398155
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1OutletTemp,2024-08-13 13:42:14.163 +08:00,-13.425926
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempRight,2024-08-13 13:42:14.367 +08:00,23.76302
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rChillerSetpoint,2024-08-13 13:42:14.367 +08:00,-15
CG_Sheeting.CG_Sheeting.Variables.rGumExtruderExitGumTemp,2024-08-13 13:42:14.367 +08:00,47.26852
CG STI.CG STI.LoafGum.LoafGum01MinTemp,2024-08-13 13:42:15.067 +08:00,21.215332
CG STI.CG STI.LoafGum.LoafGum01MaxTemp,2024-08-13 13:42:15.067 +08:00,26.23108
CG STI.CG STI.LoafGum.LoafGum01AverageTemp,2024-08-13 13:42:15.067 +08:00,23.708282
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_RealValue,2024-08-13 13:42:15.114 +08:00,40.27
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_RealValue,2024-08-13 13:42:15.114 +08:00,40.33
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue1,2024-08-13 13:42:15.114 +08:00,51.312256
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_RealValue,2024-08-13 13:42:15.114 +08:00,50.18
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_SP,2024-08-13 13:42:15.115 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_SP,2024-08-13 13:42:15.115 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue2,2024-08-13 13:42:15.115 +08:00,4.1049805
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_SP,2024-08-13 13:42:15.115 +08:00,51.308002
SFBMix.PLC_BOSCH EXTRUDER.EXT_PH_Pressure,2024-08-13 13:42:15.115 +08:00,3.5770397
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_SP,2024-08-13 13:42:15.115 +08:00,50
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2InletTemp,2024-08-13 13:42:15.217 +08:00,-15.960648
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,2024-08-13 13:42:15.217 +08:00,37.890625
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1OutletTemp,2024-08-13 13:42:15.217 +08:00,-13.411461
