IOTDeviceID,SiteId,LineId,SensorId,MachineId,Tag,Value,TS,uuid,TS2
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.8,2024-08-21 09:56:00,41a56e87-5d37-4a86-8e1d-3341ccaf69c3,2024-08-21 09:56:00.555 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.8,2024-08-21 09:56:15,d1556375-334d-4a75-a6d6-3ee8f3a4911c,2024-08-21 09:56:15.512 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.8,2024-08-21 09:56:30,8c4e0aaf-b5b3-4092-92bd-372c45838c5c,2024-08-21 09:56:30.467 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.8,2024-08-21 09:56:45,a334c31f-3cff-4c70-9712-d78357131f49,2024-08-21 09:56:45.565 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.8,2024-08-21 09:57:00,54fc4358-c1e7-45d4-82bc-ce51e9cf71bc,2024-08-21 09:57:00.508 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.8,2024-08-21 09:57:15,20cfd0dd-50f5-4632-ad5c-908e9eccc956,2024-08-21 09:57:15.490 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.9,2024-08-21 09:57:30,56f47df2-8f15-4342-8bf3-815fb20534ef,2024-08-21 09:57:30.594 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,41.0,2024-08-21 09:57:45,941ae3d3-3fc2-45cd-94e9-5a44ab60c04c,2024-08-21 09:57:45.513 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,41.0,2024-08-21 09:58:00,b69a90c3-4b46-4fdc-87db-da40dd43a59b,2024-08-21 09:58:00.233 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.9,2024-08-21 09:58:15,18037970-3d97-4a52-9cff-dfb271274ea7,2024-08-21 09:58:15.581 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.8,2024-08-21 09:58:30,427884cb-d20a-4f8d-9ae8-69b78508e7cc,2024-08-21 09:58:30.552 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.7,2024-08-21 09:58:45,ad7525b2-7806-4de1-aace-7e9d565719d9,2024-08-21 09:58:45.466 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.7,2024-08-21 09:59:00,e60afdc5-9105-4c77-82dc-4f21a7262211,2024-08-21 09:59:00.366 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.6,2024-08-21 09:59:15,d0738245-f139-4e41-beca-647bb956023c,2024-08-21 09:59:15.487 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.5,2024-08-21 09:59:30,8ad28503-ce60-40ce-a0f1-75aec21e9424,2024-08-21 09:59:30.622 +08:00
