TS,CG STI.CG STI.LoafGum.LoafGum01AverageTemp,CG STI.CG STI.LoafGum.LoafGum01MaxTemp,CG STI.CG STI.LoafGum.LoafGum01MinTemp,CG_Sheeting.CG_Sheeting.Variables.rGumExtruderExitGumTemp,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rChillerSetpoint,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1OutletTemp,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2InletTemp,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2OutletTemp,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempLeft,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempRight,SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue1,SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue2,SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_SP,SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_RealValue,SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_SP,SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_RealValue,SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_SP,SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_RealValue,SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_SP,SFBMix.PLC_BOSCH EXTRUDER.EXT_PH_Pressure
2024-08-13 05:48:02,23.740234,26.709839,21.087402,47.30324,-15.0,-15.584492,-13.6429405,-16.134258,-14.308449,37.912327,22.71412,23.386864,51.31836,4.1054688,51.308002,40.72,40.0,50.06,50.0,39.93,40.0,3.517868
2024-08-13 05:48:03,23.676361,25.975677,21.18335,47.16435,-15.0,-15.584492,-13.6429405,-16.105324,-14.322914,37.774883,23.292824,22.699652,51.275635,4.102051,51.308002,40.66,40.0,50.06,50.0,39.93,40.0,3.4586954
2024-08-13 05:48:04,24.219421,27.986176,21.375214,47.24537,-15.0,-15.584492,-13.6429405,-16.105324,-14.322914,37.774883,23.198786,22.706886,51.312256,4.1049805,51.308002,40.66,40.0,50.06,50.0,39.93,40.0,3.5474539
2024-08-13 05:48:05,28.879333,41.476044,22.65384,47.15278,-15.0,-15.584492,-13.6429405,-16.105324,-14.322914,37.883392,23.618345,23.85706,51.324463,4.105957,51.308002,40.61,40.0,50.06,50.0,40.1,40.0,3.5474539
2024-08-13 05:48:06,34.752136,45.04605,22.302277,47.1875,-15.0,-15.584492,-13.6429405,-16.105324,-14.308449,37.774883,23.357927,23.791956,51.28174,4.102539,51.308002,40.55,40.0,49.95,50.0,40.1,40.0,3.429109
2024-08-13 05:48:07,34.60623,44.99237,22.49408,47.21065,-15.0,-15.584492,-13.657406,-16.105324,-14.308449,37.774883,24.31279,23.097511,51.342773,4.107422,51.308002,40.44,40.0,49.95,50.0,40.1,40.0,3.5770397
2024-08-13 05:48:08,28.018097,43.999573,21.503082,47.175926,-15.0,-15.584492,-13.6429405,-16.105324,-14.308449,37.883392,24.211515,23.49537,51.275635,4.102051,51.308002,40.27,40.0,50.06,50.0,40.1,40.0,3.5770397
2024-08-13 05:48:09,23.804169,28.624146,21.343231,47.256947,-15.0,-15.584492,-13.6429405,-16.105324,-14.308449,37.883392,24.110243,24.197048,51.31836,4.1054688,51.308002,40.1,40.0,50.06,50.0,40.22,40.0,3.4586954
2024-08-13 05:48:10,23.580505,28.496582,21.215332,47.22222,-15.0,-15.584492,-13.6429405,-16.105324,-14.308449,37.774883,22.80816,22.996239,51.28174,4.102539,51.308002,40.16,40.0,49.95,50.0,40.16,40.0,3.5474539
2024-08-13 05:48:11,23.612457,25.943787,21.18335,47.199074,-15.0,-15.555553,-13.6429405,-16.105324,-14.322914,37.883392,23.28559,22.497107,51.324463,4.105957,51.308002,40.05,40.0,50.06,50.0,40.16,40.0,3.5770397
2024-08-13 05:48:12,23.580505,25.847992,21.247284,47.34954,-15.0,-15.584492,-13.6429405,-16.105324,-14.322914,37.883392,22.815393,22.20052,51.293945,4.1035156,51.308002,39.88,40.0,49.95,50.0,40.22,40.0,3.4586954
2024-08-13 05:48:13,23.899994,26.709839,21.4711,47.141205,-15.0,-15.584492,-13.6429405,-16.105324,-14.308449,37.774883,22.887732,23.307293,51.31836,4.1054688,51.308002,39.71,40.0,50.06,50.0,40.27,40.0,3.5474539
2024-08-13 05:48:14,26.326813,38.39749,21.886719,47.1875,-15.0,-15.555553,-13.628471,-16.105324,-14.308449,37.774883,23.661747,23.596643,51.312256,4.1049805,51.308002,39.71,40.0,49.95,50.0,40.27,40.0,3.5474539
2024-08-13 05:48:15,30.635529,44.375244,21.694916,47.1875,-15.0,-15.555553,-13.6429405,-16.105324,-14.308449,37.883392,24.31279,23.386864,51.30005,4.104004,51.308002,39.6,40.0,50.06,50.0,40.27,40.0,3.517868
2024-08-13 05:48:16,29.995361,44.428925,21.503082,47.22222,-15.0,-15.555553,-13.6429405,-16.105324,-14.308449,37.774883,24.804688,24.088543,51.30005,4.104004,51.308002,39.71,40.0,49.95,50.0,40.22,40.0,3.517868
2024-08-13 05:48:17,26.358765,45.233856,21.4711,47.16435,-15.0,-15.555553,-13.6429405,-16.105324,-14.308449,37.774883,23.292824,24.197048,51.275635,4.102051,51.308002,39.54,40.0,50.06,50.0,40.33,40.0,3.5770397
2024-08-13 05:48:18,24.794342,45.63629,21.343231,47.15278,-15.0,-15.555553,-13.628471,-16.105324,-14.308449,37.984665,22.894964,23.394098,51.31836,4.1054688,51.308002,39.49,40.0,50.06,50.0,40.27,40.0,3.517868
2024-08-13 05:48:19,24.730438,45.448517,21.407166,47.1875,-15.0,-15.555553,-13.628471,-16.105324,-14.308449,37.774883,23.488136,23.11198,51.25122,4.1000977,51.308002,39.6,40.0,50.06,50.0,40.27,40.0,3.517868
2024-08-13 05:48:20,24.666565,45.52896,21.279266,47.199074,-15.0,-15.555553,-13.628471,-16.105324,-14.308449,37.774883,22.815393,23.097511,51.342773,4.107422,51.308002,39.49,40.0,50.06,50.0,40.27,40.0,3.5770397
2024-08-13 05:48:21,24.730438,45.52896,21.407166,47.28009,-15.0,-15.555553,-13.628471,-16.105324,-14.308449,37.897858,22.815393,22.996239,51.275635,4.102051,51.308002,39.6,40.0,50.06,50.0,40.33,40.0,3.517868
2024-08-13 05:48:22,24.730438,45.502136,21.375214,47.16435,-15.0,-15.555553,-13.628471,-16.105324,-14.308449,37.76765,23.40133,22.69242,51.31836,4.1054688,51.308002,39.54,40.0,50.06,50.0,40.44,40.0,3.517868
2024-08-13 05:48:23,24.698486,45.341187,21.343231,47.233795,-15.0,-15.555553,-13.628471,-16.105324,-14.308449,37.76765,23.791956,23.184317,51.312256,4.1049805,51.308002,39.54,40.0,50.06,50.0,40.44,40.0,3.5474539
2024-08-13 05:48:24,24.666565,45.42163,21.311249,47.1875,-15.0,-15.555553,-13.6429405,-16.105324,-14.29398,37.883392,24.117477,23.690683,51.306152,4.104492,51.308002,39.54,40.0,49.95,50.0,40.33,40.0,3.5770397
2024-08-13 05:48:25,24.666565,45.47531,21.439148,47.141205,-15.0,-15.555553,-13.628471,-16.105324,-14.308449,37.774883,23.191551,23.49537,51.30005,,,39.71,40.0,50.12,,,,3.4586954
2024-09-13 05:41:11,30.122894,42.469543,21.247284,47.060184,-15.0,-15.381947,-13.411461,-15.902779,-14.134838,37.67361,23.89323,22.699652,51.312256,4.1049805,51.308002,39.88,40.0,50.23,50.0,40.55,40.0,3.6066265
2024-09-13 05:41:12,30.869232,42.71118,21.311249,47.07176,-15.0,-15.381947,-13.411461,-15.902779,-14.134838,37.774883,23.690683,23.488136,51.306152,4.104492,51.308002,39.88,40.0,50.29,50.0,40.5,40.0,3.4882812
2024-09-13 05:41:13,23.548553,26.933228,21.18335,47.118053,-15.0,-15.381947,-13.411461,-15.902779,-14.134838,37.5651,23.690683,23.394098,51.30005,4.104004,51.308002,39.82,40.0,50.29,50.0,40.55,40.0,3.517868
2024-09-13 05:41:14,23.612457,26.03955,21.375214,47.10648,-15.0,-15.381947,-13.411461,-15.902779,-14.134838,37.67361,23.191551,23.488136,51.324463,4.105957,51.308002,39.88,40.0,50.23,50.0,40.55,40.0,3.5474539
2024-09-13 05:41:15,25.017853,37.639557,21.598999,47.16435,-15.0,-15.381947,-13.396992,-15.902779,-14.134838,37.76765,24.016203,23.394098,51.26953,4.1015625,51.308002,39.88,40.0,50.29,50.0,40.5,40.0,3.517868
2024-09-13 05:41:16,25.496796,38.280914,21.311249,47.175926,-15.0,-15.381947,-13.396992,-15.902779,-14.120369,37.67361,23.596643,23.488136,51.324463,4.105957,51.308002,39.93,40.0,50.29,50.0,40.5,40.0,3.4586954
2024-09-13 05:41:17,23.804169,34.89801,21.311249,,,-15.381947,-13.396992,-15.902779,,37.67361,23.184317,,51.28784,4.1030273,51.308002,39.93,40.0,50.23,50.0,40.61,40.0,3.5474539
2024-10-13 05:41:11,30.122894,42.469543,21.247284,47.060184,-15.0,-15.381947,-13.411461,-15.902779,-14.134838,37.67361,23.89323,22.699652,51.312256,4.1049805,51.308002,39.88,40.0,50.23,50.0,40.55,40.0,3.6066265
2024-10-13 05:41:12,30.869232,42.71118,21.311249,47.07176,-15.0,-15.381947,-13.411461,-15.902779,-14.134838,37.774883,23.690683,23.488136,51.306152,4.104492,51.308002,39.88,40.0,50.29,50.0,40.5,40.0,3.4882812
2024-10-13 05:41:13,23.548553,26.933228,21.18335,47.118053,-15.0,-15.381947,-13.411461,-15.902779,-14.134838,37.5651,23.690683,23.394098,51.30005,4.104004,51.308002,39.82,40.0,50.29,50.0,40.55,40.0,3.517868
2024-10-13 05:41:14,23.612457,26.03955,21.375214,47.10648,-15.0,-15.381947,-13.411461,-15.902779,-14.134838,37.67361,23.191551,23.488136,51.324463,4.105957,51.308002,39.88,40.0,50.23,50.0,40.55,40.0,3.5474539
2024-10-13 05:41:15,25.017853,37.639557,21.598999,47.16435,-15.0,-15.381947,-13.396992,-15.902779,-14.134838,37.76765,24.016203,23.394098,51.26953,4.1015625,51.308002,39.88,40.0,50.29,50.0,40.5,40.0,3.517868
2024-10-13 05:41:16,25.496796,38.280914,21.311249,47.175926,-15.0,-15.381947,-13.396992,-15.902779,-14.120369,37.67361,23.596643,23.488136,51.324463,4.105957,51.308002,39.93,40.0,50.29,50.0,40.5,40.0,3.4586954
2024-10-13 05:41:17,23.804169,34.89801,21.311249,,,-15.381947,-13.396992,-15.902779,,37.67361,23.184317,,51.28784,4.1030273,51.308002,39.93,40.0,50.23,50.0,40.61,40.0,3.5474539
